Kraj,Trida,Sesk,Podsesk,Pol,Para,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2024 VKT
Středočeský kraj,Běžné výdaje,53,536,5363,3117,0.0,0.0,0.0,0.0,0.0,555985.0,466679.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5363,3122,8103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5363,3231,16505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5363,3269,68958.0,54236.0,0.0,0.0,0.0,13516572.0,0.0,0.0,0.0,17078.0,0.0,46515.0
Středočeský kraj,Běžné výdaje,53,536,5363,3299,1092978.0,960722.63,848656.5,1625427.0,141575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5363,3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5363,4399,11031.0,11031.0,10264.0,0.0,0.0,0.0,240277.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5363,6113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5363,6172,4877422.0,4221306.0,68.5,32479.0,0.0,30000.0,0.0,0.0,248104.0,943.64,55000.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5363,6409,0.0,13222750.0,1057159.0,7601.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5364,4341,0.0,0.0,0.0,0.0,1452086.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5364,4399,93944.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5364,6402,112060453.14,56493521.68,30410156.99,46266997.01,49595859.43,109784801.81,497953127.63,450961812.86,477095234.0,0.0,0.0,538622304.57
Středočeský kraj,Běžné výdaje,53,536,5365,2143,14013.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5365,2212,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5365,2510,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5365,3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5365,3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5365,3742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5365,6113,0.0,0.0,0.0,0.0,0.0,468.0,425.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5365,6172,0.0,156600.0,375840.0,375540.0,386120.0,370800.0,362185.0,444576.56,581383.31,520968.66,430000.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5365,6399,0.0,14345170.0,15739300.0,15415930.0,17991830.0,22212880.0,15425470.0,15002650.0,29210220.0,63027600.0,0.0,0.0
Středočeský kraj,Běžné výdaje,53,536,5368,6402,24242963.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,542,5424,2115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7077.6,9604.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,542,5424,3269,20401.0,3603.0,0.0,20302.0,43564.0,38452.0,31264.0,33210.0,30274.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,542,5424,3299,18748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,542,5424,3636,0.0,4780.0,925.0,4286.0,0.0,16786.0,0.0,9226.4,14886.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,542,5424,3713,0.0,7585.0,44336.0,85079.0,29666.0,59218.7,38767.41,35176.7,92391.3,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,542,5424,4339,5916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,542,5424,4341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,542,5424,4344,0.0,0.0,0.0,0.0,8679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,542,5424,4349,15928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,542,5424,4399,783.0,10839.0,7945.0,14407.0,31361.0,26679.0,45092.0,52987.0,32686.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,542,5424,6113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,542,5424,6172,1491654.0,1669299.0,1751427.0,1915437.0,2197216.0,2174912.3,2498605.6,3798720.3,3624662.7,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,542,5429,3599,0.0,6133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,542,5429,6172,152344.0,60228.0,38964.0,46915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5491,2221,36138159.0,48459777.0,7197607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5491,4349,0.0,0.0,0.0,300978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5491,6223,69187.5,54040.0,27020.0,89232.5,25750.0,0.0,0.0,12430.0,0.0,0.0,50000.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5492,3319,0.0,0.0,0.0,0.0,10000.0,30000.0,20000.0,30000.0,30000.0,10000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5492,3321,0.0,0.0,0.0,30000.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5492,3599,77740.0,14740.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5492,3900,0.0,0.0,0.0,0.0,0.0,0.0,104000.0,156000.0,45000.0,0.0,1000000.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5492,4349,0.0,0.0,150000.0,183471.0,7541544.6,4850863.0,737305.0,0.0,0.0,0.0,100000.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5492,6113,0.0,10000.0,10000.0,50000.0,10000.0,10000.0,10000.0,115000.0,80000.0,80000.0,100000.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5492,6172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5492,6223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12362.5,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,1019,410000.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,1031,1190477.0,2069682.0,146270.0,271881.0,92937.0,475827.0,560107.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,2341,701000.0,510871.0,0.0,0.0,1000000.0,454213.0,0.0,90000.0,0.0,1000000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3115,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3239,0.0,0.0,0.0,0.0,0.0,10000.0,4000.0,0.0,21000.0,24800.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3312,0.0,0.0,0.0,0.0,370000.0,130000.0,161000.0,656454.0,881000.0,930000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3313,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3316,0.0,0.0,0.0,0.0,25000.0,80000.0,50000.0,40000.0,0.0,40000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3319,0.0,495000.0,339000.0,202000.0,1090235.0,757000.0,335000.0,385000.0,335000.0,431558.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3321,0.0,92000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3322,1429479.0,2560865.0,1497153.0,2279686.5,9462028.0,13879262.0,17292840.04,11438083.21,18114972.99,12334655.87,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3419,0.0,0.0,50000.0,457029.0,592000.0,116450.0,197000.0,381000.0,314000.0,733100.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,50000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3429,0.0,0.0,0.0,0.0,1250000.0,976800.0,50000.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3741,84675.0,162177.0,148365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3745,0.0,0.0,2490288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,3771,0.0,0.0,0.0,0.0,0.0,150000.0,150000.0,0.0,150000.0,0.0,0.0,150000.0
Středočeský kraj,Běžné výdaje,54,549,5493,4345,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5493,6113,2414720.0,2553283.0,1100000.0,2609000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5494,1070,0.0,0.0,30000.0,30000.0,29999.92,30000.0,30000.0,29998.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5494,3419,0.0,199920.0,250000.0,198000.0,338000.0,0.0,0.0,130950.0,390000.0,432000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5494,6113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.98,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,54,549,5499,6172,3083000.0,7158121.0,6715121.0,7376280.29,9005016.59,11660174.59,8270087.59,12290243.2,14376160.0,14122350.0,0.0,0.0
Středočeský kraj,Běžné výdaje,55,551,5511,6223,16605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,55,552,5520,6221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,55,553,5531,6221,0.0,0.0,0.0,0.0,0.0,299999.78,0.0,0.0,0.0,0.0,100000.0,0.0
Středočeský kraj,Běžné výdaje,55,553,5532,6113,857925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,55,553,5532,6221,0.0,99999.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,561,5612,2510,0.0,0.0,0.0,0.0,0.0,234620000.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,561,5613,4312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12100.0,16200.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,561,5613,4350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2691166.0,2855483.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,561,5613,4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399090.0,1348210.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,561,5613,4356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274000.0,398916.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,561,5613,4357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4663166.0,4400766.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,561,5613,4359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201000.0,668366.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,561,5613,5213,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2591482.0,1483717.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8507416.0,10303575.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4350,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,794166.0,750000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4351,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,11720313.0,16993838.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750000.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2567050.0,4866250.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458050.0,508317.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816217.0,5110367.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266116.0,451695.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4359,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,2130549.0,2776367.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618684.0,4557438.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523800.0,3128523.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3873662.0,1138599.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490900.0,1312846.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4378,0.0,0.0,0.0,0.0,344000.0,0.0,0.0,0.0,898300.0,2491162.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5621,4379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446600.0,1783519.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5622,2510,0.0,12474566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5622,3269,0.0,0.0,0.0,1555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5622,3636,0.0,0.0,1667720.0,3332280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5622,4312,0.0,0.0,0.0,0.0,0.0,49000.0,0.0,0.0,1962358.0,861616.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5622,4344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331958.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5622,4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122733.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5622,4354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5622,4356,0.0,0.0,0.0,0.0,0.0,0.0,1050000.0,0.0,463000.0,515000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5622,4371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3903368.48,1946500.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5622,4372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5622,4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556450.0,715000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5622,4378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663643.0,748933.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5622,4379,0.0,0.0,0.0,0.0,0.0,0.0,450000.0,0.0,870000.0,1141000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5623,4312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490533.0,362117.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5623,4344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787116.0,585384.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5623,4350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375800.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5623,4351,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,6173298.0,7696317.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5623,4356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780366.0,1268800.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5623,4357,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,1520549.0,306000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5623,4371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3217765.0,4135846.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5623,4374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298083.0,1686833.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5623,4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972249.0,1096717.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5623,4377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218150.0,228200.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5623,4378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485733.0,1000000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5623,4379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310033.0,500816.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,562,5629,3269,0.0,0.0,0.0,9436000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,564,5641,4312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41500.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,564,5641,4350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067866.0,1269100.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,564,5641,4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441050.0,541883.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,564,5641,4356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92333.0,161683.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,564,5641,4359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419533.0,445583.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,564,5641,4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253000.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,565,5651,2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931953.0,2200000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,565,5651,3114,0.0,0.0,0.0,0.0,179547.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,565,5651,3121,0.0,158792.8,1734927.0,20794018.18,398253.53,4552199.14,11135642.64,651623.68,1776021.08,26698184.59,0.0,0.0
Středočeský kraj,Běžné výdaje,56,565,5651,3122,356489.0,378849.1,2206675.0,24272279.61,1299634.48,9818870.47,20071489.49,4305108.64,3828850.41,19112611.38,0.0,0.0
Středočeský kraj,Běžné výdaje,56,565,5651,3123,0.0,709681.35,696341.7,22224919.75,9964698.9,4665925.14,5848878.7,1192377.33,5612922.1,6487212.55,0.0,0.0
Středočeský kraj,Běžné výdaje,56,565,5651,3125,0.0,0.0,206910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,565,5651,3133,0.0,0.0,0.0,0.0,0.0,91000.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,565,5651,3146,0.0,0.0,0.0,448786.1,0.0,507244.47,1326951.53,0.0,0.0,2402000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,565,5651,3294,0.0,0.0,0.0,4789756.83,0.0,2328100.94,6090312.06,1100508.0,0.0,5876000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,565,5651,3315,0.0,0.0,25000.0,3009604.9,0.0,0.0,1257937.74,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,565,5651,3421,0.0,0.0,0.0,0.0,231165.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,565,5651,4350,0.0,0.0,0.0,0.0,0.0,2842000.0,0.0,0.0,0.0,6247.04,0.0,0.0
Středočeský kraj,Běžné výdaje,56,565,5651,4357,0.0,0.0,0.0,0.0,0.0,90500.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,56,565,5651,6409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316000000.0,0.0
Středočeský kraj,Běžné výdaje,56,566,5660,6172,20000.0,60000.0,60000.0,80000.0,40000.0,20000.0,40000.0,0.0,75000.0,40000.0,0.0,0.0
Středočeský kraj,Běžné výdaje,58,581,5811,2212,0.0,0.0,0.0,0.0,12142.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,58,581,5811,3532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,58,581,5811,3741,0.0,0.0,0.0,0.0,3838525.0,2442607.0,2196608.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,58,581,5811,5213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,58,581,5811,6172,0.0,0.0,0.0,0.0,60869.0,64656.0,101594.74,74511.0,61992.0,65197.0,80000.0,0.0
Středočeský kraj,Běžné výdaje,58,581,5811,6221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289617900.0,709835350.0,0.0,0.0,170964250.0
Středočeský kraj,Běžné výdaje,58,581,5812,2212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55782.94,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,58,581,5812,6172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.0,70705.96,13054.0,0.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5901,2115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5901,2292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5901,2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5901,2510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5901,3269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5901,3522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5901,3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5901,3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5901,3714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5901,4341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5901,5279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5901,6172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5901,6402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5901,6409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417660700.0,0.0
Středočeský kraj,Běžné výdaje,59,590,5902,3636,0.0,0.0,0.0,0.0,112200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
